,age,decile1,decile3,fam_inc,lsat,ugpa,cluster,fulltime,male,race1,pass_bar
13674,-62.0,9.0,10.0,4.0,33.0,3.7,4.0,2.0,1.0,0,1.0
13675,-61.0,10.0,10.0,3.0,37.0,3.7,1.0,1.0,1.0,0,1.0
13676,-61.0,6.0,5.0,4.0,34.0,3.7,2.0,1.0,1.0,0,1.0
13677,-57.0,6.0,6.0,4.0,41.0,3.7,1.0,1.0,1.0,0,1.0
13678,-62.0,6.0,7.0,2.0,46.0,3.7,4.0,1.0,0.0,0,1.0
13679,-54.0,6.0,7.0,2.0,22.0,3.7,6.0,1.0,1.0,3,1.0
13681,-62.0,1.0,1.0,3.0,28.0,3.7,1.0,1.0,0.0,3,1.0
13682,-57.0,10.0,10.0,4.0,30.0,3.7,2.0,1.0,1.0,0,1.0
13683,-62.0,4.0,4.0,3.0,35.0,3.7,1.0,1.0,1.0,0,1.0
13684,-57.0,10.0,9.0,3.0,45.0,3.7,3.0,1.0,0.0,0,1.0
13685,-67.0,5.0,1.0,3.0,36.0,3.7,2.0,1.0,1.0,0,1.0
13686,-62.0,7.0,7.0,3.0,33.0,3.7,2.0,1.0,0.0,0,1.0
13687,-62.0,4.0,5.0,5.0,46.0,3.7,4.0,1.0,1.0,0,1.0
13688,-63.0,3.0,4.0,3.0,37.0,3.7,1.0,1.0,1.0,0,1.0
13689,-65.0,10.0,10.0,4.0,44.0,3.7,3.0,1.0,1.0,0,1.0
13690,-62.0,8.0,8.0,4.0,33.0,3.7,1.0,1.0,0.0,0,1.0
13691,-45.0,4.0,4.0,3.0,40.0,3.7,4.0,1.0,0.0,0,1.0
13692,-62.0,6.0,6.0,4.0,38.0,3.7,3.0,1.0,0.0,0,1.0
13693,-66.0,4.0,3.0,4.0,31.0,3.7,1.0,1.0,1.0,0,1.0
13694,-59.0,10.0,10.0,1.0,39.0,3.7,2.0,1.0,1.0,0,1.0
13695,-62.0,8.0,8.0,4.0,47.0,3.7,4.0,1.0,1.0,0,1.0
13696,-58.0,10.0,10.0,4.0,44.0,3.7,3.0,1.0,0.0,0,1.0
13697,-59.0,8.0,7.0,3.0,30.5,3.7,3.0,1.0,0.0,0,1.0
13698,-61.0,6.0,7.0,3.0,39.0,3.7,5.0,1.0,1.0,0,1.0
13700,-62.0,6.0,6.0,4.0,42.0,3.7,5.0,1.0,0.0,0,1.0
13701,-66.0,7.0,8.0,3.0,42.0,3.7,1.0,1.0,1.0,0,1.0
13702,-61.0,9.0,10.0,4.0,48.0,3.7,1.0,1.0,0.0,0,1.0
13703,-62.0,10.0,10.0,3.0,43.0,3.7,1.0,1.0,1.0,0,1.0
13704,-52.0,2.0,2.0,3.0,33.5,3.7,3.0,1.0,0.0,0,1.0
13705,-62.0,7.0,6.0,3.0,37.0,3.7,4.0,1.0,0.0,0,1.0
13706,-61.0,9.0,10.0,4.0,38.0,3.7,3.0,1.0,0.0,0,1.0
13707,-62.0,4.0,6.0,4.0,46.0,3.7,4.0,1.0,1.0,0,1.0
13708,-55.0,10.0,7.0,4.0,40.0,3.7,1.0,2.0,0.0,0,1.0
13709,-61.0,4.0,3.0,3.0,34.0,3.7,1.0,1.0,0.0,0,1.0
13710,-62.0,10.0,10.0,3.0,41.0,3.7,1.0,1.0,1.0,0,1.0
13711,-60.0,7.0,7.0,3.0,33.0,3.7,3.0,1.0,1.0,0,1.0
13712,-60.0,1.0,1.0,3.0,40.0,3.7,1.0,1.0,1.0,2,1.0
13713,-55.0,8.0,9.0,2.0,34.0,3.7,3.0,2.0,0.0,0,1.0
13714,-62.0,10.0,9.0,3.0,42.0,3.7,1.0,1.0,0.0,0,1.0
13715,-63.0,5.0,5.0,4.0,40.0,3.7,5.0,1.0,0.0,1,1.0
13716,-62.0,2.0,2.0,5.0,43.0,3.7,3.0,1.0,0.0,0,0.0
13717,-67.0,1.0,1.0,3.0,40.0,3.7,1.0,1.0,0.0,0,1.0
13718,-67.0,4.0,4.0,4.0,43.0,3.7,4.0,1.0,1.0,0,1.0
13719,-62.0,3.0,4.0,5.0,38.0,3.7,4.0,1.0,0.0,0,1.0
13720,-62.0,7.0,9.0,4.0,38.0,3.7,2.0,1.0,1.0,0,1.0
13721,-61.0,5.0,7.0,5.0,36.0,3.7,4.0,1.0,1.0,0,1.0
13722,-45.0,3.0,5.0,2.0,34.0,3.7,3.0,2.0,0.0,0,1.0
13723,-62.0,10.0,9.0,4.0,29.0,3.7,4.0,1.0,0.0,0,1.0
13724,-58.0,3.0,2.0,4.0,43.0,3.7,1.0,1.0,1.0,0,1.0
13725,-62.0,1.0,2.0,5.0,47.0,3.7,5.0,1.0,1.0,0,1.0
13726,-60.0,1.0,1.0,4.0,40.0,3.7,4.0,1.0,1.0,0,1.0
13727,-62.0,4.0,3.0,5.0,41.0,3.7,4.0,1.0,1.0,0,1.0
13728,-54.0,5.0,5.0,2.0,37.0,3.7,1.0,1.0,1.0,0,1.0
13729,-60.0,3.0,3.0,4.0,44.0,3.7,4.0,1.0,1.0,0,1.0
13730,-62.0,6.0,5.0,4.0,44.0,3.7,4.0,1.0,1.0,0,1.0
13731,-61.0,7.0,7.0,2.0,42.0,3.7,5.0,1.0,1.0,0,1.0
13732,-61.0,7.0,6.0,4.0,42.0,3.7,5.0,1.0,0.0,0,1.0
13733,-59.0,5.0,6.0,5.0,44.0,3.7,4.0,1.0,1.0,0,1.0
13735,-62.0,8.0,9.0,3.0,39.0,3.7,5.0,1.0,1.0,0,1.0
13737,-62.0,8.0,8.0,4.0,35.0,3.7,4.0,1.0,0.0,0,1.0
13738,-52.0,6.0,5.0,4.0,37.5,3.7,4.0,1.0,1.0,0,1.0
13740,-59.0,6.0,6.0,3.0,39.0,3.7,5.0,1.0,0.0,0,1.0
13741,-59.0,3.0,4.0,3.0,30.0,3.7,4.0,1.0,0.0,0,1.0
13742,-60.0,3.0,2.0,2.0,38.0,3.7,1.0,1.0,1.0,4,1.0
13743,-50.0,10.0,10.0,3.0,47.0,3.7,1.0,1.0,0.0,0,1.0
13744,-61.0,7.0,8.0,4.0,38.0,3.7,3.0,1.0,1.0,0,1.0
13745,-62.0,8.0,5.0,3.0,45.0,3.7,4.0,1.0,1.0,0,1.0
13747,-52.0,8.0,9.0,3.0,37.0,3.7,1.0,1.0,1.0,0,1.0
13748,-61.0,4.0,4.0,4.0,45.0,3.7,4.0,1.0,1.0,0,1.0
13749,-67.0,7.0,7.0,3.0,39.0,3.7,3.0,1.0,0.0,0,1.0
13750,-56.0,4.0,4.0,2.0,33.0,3.7,2.0,1.0,1.0,0,1.0
13751,-62.0,5.0,6.0,3.0,37.0,3.7,2.0,1.0,1.0,0,1.0
13752,-59.0,2.0,2.0,2.0,30.0,3.7,1.0,1.0,0.0,0,1.0
13753,-45.0,7.0,8.0,3.0,38.0,3.7,4.0,1.0,0.0,1,1.0
13754,-61.0,3.0,2.0,3.0,40.0,3.7,1.0,1.0,1.0,0,1.0
13755,-63.0,3.0,5.0,4.0,39.0,3.7,4.0,1.0,0.0,0,1.0
13756,-62.0,1.0,2.0,3.0,39.0,3.7,3.0,1.0,0.0,0,1.0
13757,-62.0,6.0,9.0,3.0,40.0,3.7,4.0,1.0,1.0,0,1.0
13758,-61.0,4.0,4.0,5.0,41.0,3.7,4.0,1.0,1.0,0,1.0
13759,-61.0,5.0,1.0,4.0,36.0,3.7,4.0,1.0,1.0,0,1.0
13760,-54.0,7.0,5.0,3.0,40.5,3.7,4.0,1.0,1.0,0,1.0
13761,-62.0,2.0,2.0,4.0,42.0,3.7,1.0,1.0,1.0,0,1.0
13762,-62.0,10.0,9.0,3.0,34.0,3.7,3.0,1.0,1.0,0,1.0
13763,-62.0,5.0,5.0,4.0,34.0,3.7,1.0,1.0,1.0,0,1.0
13764,-62.0,4.0,3.0,2.0,46.0,3.7,4.0,1.0,1.0,0,1.0
13765,-62.0,4.0,4.0,3.0,41.0,3.7,1.0,1.0,1.0,0,1.0
13766,-61.0,4.0,6.0,5.0,43.0,3.7,4.0,1.0,0.0,0,1.0
13767,-62.0,10.0,10.0,4.0,37.0,3.7,2.0,1.0,0.0,0,1.0
13768,-68.0,2.0,2.0,3.0,37.0,3.7,3.0,2.0,0.0,0,1.0
13769,-62.0,7.0,6.0,4.0,41.0,3.7,4.0,1.0,1.0,2,1.0
13770,-52.0,8.0,7.0,3.0,33.0,3.7,1.0,1.0,0.0,0,1.0
13771,-62.0,7.0,6.0,3.0,35.0,3.7,3.0,1.0,0.0,0,1.0
13772,-62.0,5.0,6.0,3.0,42.0,3.7,5.0,1.0,0.0,0,1.0
13773,-54.0,10.0,10.0,4.0,38.0,3.7,3.0,2.0,0.0,0,1.0
13774,-61.0,3.0,6.0,3.0,38.0,3.7,2.0,2.0,0.0,0,1.0
13775,-62.0,8.0,7.0,4.0,39.0,3.7,4.0,1.0,0.0,0,1.0
13776,-62.0,10.0,10.0,4.0,39.0,3.7,4.0,1.0,1.0,0,1.0
13777,-46.0,9.0,10.0,2.0,34.0,3.7,1.0,1.0,0.0,0,1.0
13778,-62.0,8.0,10.0,3.0,38.0,3.7,1.0,1.0,1.0,0,1.0
13779,-62.0,7.0,6.0,4.0,42.0,3.7,1.0,1.0,0.0,0,1.0
13782,-59.0,8.0,9.0,3.0,35.0,3.7,3.0,2.0,0.0,0,1.0
13783,-61.0,8.0,10.0,1.0,37.0,3.7,1.0,1.0,1.0,0,1.0
13784,-60.0,4.0,4.0,2.0,35.5,3.7,4.0,1.0,1.0,0,1.0
13785,-62.0,6.0,9.0,5.0,46.0,3.7,5.0,1.0,0.0,0,1.0
13787,-59.0,3.0,5.0,3.0,45.0,3.7,5.0,1.0,1.0,0,1.0
13788,-53.0,7.0,8.0,4.0,39.0,3.7,3.0,2.0,0.0,0,1.0
13789,-50.0,4.0,4.0,4.0,35.0,3.7,3.0,1.0,0.0,0,1.0
13790,-47.0,4.0,4.0,3.0,32.0,3.7,1.0,1.0,1.0,0,1.0
13791,-63.0,4.0,6.0,4.0,28.5,3.7,2.0,1.0,0.0,0,1.0
13792,-59.0,8.0,7.0,4.0,42.0,3.7,1.0,1.0,0.0,0,1.0
13793,-53.0,3.0,4.0,4.0,28.0,3.7,3.0,2.0,0.0,0,1.0
13794,-60.0,8.0,9.0,4.0,42.0,3.7,1.0,1.0,1.0,0,1.0
13795,-58.0,7.0,8.0,4.0,46.0,3.7,4.0,1.0,1.0,0,1.0
13796,-62.0,4.0,6.0,3.0,40.0,3.7,5.0,1.0,1.0,0,1.0
13797,-62.0,9.0,6.0,4.0,47.0,3.7,4.0,1.0,1.0,0,1.0
13798,-62.0,5.0,2.0,4.0,45.0,3.7,1.0,1.0,1.0,0,1.0
13799,-62.0,6.0,6.0,4.0,40.0,3.7,4.0,1.0,0.0,0,1.0
13800,-61.0,6.0,5.0,4.0,38.0,3.7,1.0,1.0,0.0,0,1.0
13801,-53.0,4.0,7.0,4.0,41.0,3.7,5.0,1.0,1.0,0,1.0
13802,-56.0,3.0,1.0,2.0,41.0,3.7,5.0,1.0,0.0,0,0.0
13803,-61.0,3.0,2.0,3.0,43.0,3.7,5.0,1.0,1.0,0,1.0
13804,-44.0,6.0,5.0,3.0,44.0,3.7,5.0,1.0,0.0,0,1.0
13805,-62.0,7.0,8.0,3.0,42.0,3.7,5.0,1.0,1.0,0,1.0
13806,-60.0,5.0,5.0,2.0,39.0,3.7,4.0,1.0,0.0,0,1.0
13807,-61.0,8.0,8.0,4.0,32.0,3.7,3.0,1.0,1.0,0,1.0
13808,-60.0,10.0,10.0,3.0,41.0,3.7,4.0,1.0,0.0,0,1.0
13809,-62.0,5.0,6.0,4.0,38.0,3.7,3.0,1.0,0.0,0,1.0
13810,-53.0,8.0,9.0,3.0,41.0,3.7,4.0,1.0,0.0,0,1.0
13811,-53.0,6.0,7.0,3.0,43.0,3.7,4.0,1.0,1.0,0,1.0
13812,-62.0,5.0,4.0,4.0,44.0,3.7,4.0,1.0,1.0,0,1.0
13813,-59.0,3.0,3.0,4.0,39.0,3.7,4.0,1.0,1.0,0,1.0
13814,-62.0,10.0,10.0,2.0,46.0,3.7,2.0,1.0,0.0,0,1.0
13815,-58.0,2.0,1.0,2.0,40.0,3.7,1.0,1.0,1.0,2,1.0
13816,-62.0,6.0,6.0,3.0,40.0,3.7,3.0,1.0,0.0,0,1.0
13817,-62.0,10.0,9.0,4.0,46.0,3.7,4.0,1.0,0.0,0,1.0
13818,-62.0,9.0,8.0,4.0,41.0,3.7,3.0,1.0,1.0,0,1.0
13820,-63.0,2.0,1.0,4.0,38.0,3.7,4.0,1.0,0.0,0,1.0
13821,-62.0,5.0,6.0,1.0,37.0,3.7,1.0,1.0,1.0,0,1.0
13822,-62.0,10.0,10.0,5.0,47.0,3.7,4.0,1.0,1.0,0,1.0
13823,-60.0,10.0,10.0,2.0,36.0,3.7,4.0,1.0,0.0,0,1.0
13824,-62.0,2.0,2.0,4.0,38.0,3.7,1.0,1.0,1.0,0,1.0
13825,-56.0,8.0,4.0,3.0,37.0,3.7,1.0,1.0,0.0,0,1.0
13826,-58.0,4.0,7.0,4.0,33.0,3.7,3.0,1.0,0.0,0,1.0
13827,-59.0,3.0,4.0,3.0,37.0,3.7,1.0,1.0,0.0,0,1.0
13828,-60.0,7.0,6.0,3.0,32.5,3.7,1.0,1.0,1.0,0,1.0
13829,-62.0,8.0,10.0,3.0,25.5,3.7,3.0,1.0,1.0,0,1.0
13830,-62.0,3.0,6.0,5.0,40.0,3.7,4.0,1.0,0.0,4,1.0
13831,-61.0,8.0,7.0,4.0,37.0,3.7,3.0,1.0,1.0,0,1.0
13832,-59.0,6.0,5.0,1.0,37.0,3.7,3.0,1.0,0.0,0,1.0
13833,-53.0,9.0,8.0,3.0,37.0,3.7,4.0,1.0,1.0,0,1.0
13834,-61.0,10.0,10.0,4.0,41.0,3.7,1.0,1.0,0.0,0,1.0
13836,-62.0,9.0,9.0,4.0,28.0,3.7,3.0,1.0,1.0,0,1.0
13837,-62.0,9.0,9.0,3.0,37.0,3.7,1.0,1.0,0.0,0,1.0
13838,-60.0,8.0,9.0,3.0,40.0,3.7,4.0,1.0,1.0,0,1.0
13839,-39.0,5.0,3.0,3.0,37.0,3.7,1.0,1.0,0.0,0,1.0
13840,-61.0,9.0,9.0,4.0,45.0,3.7,1.0,1.0,0.0,0,1.0
13841,-63.0,6.0,8.0,5.0,40.0,3.7,5.0,1.0,1.0,4,1.0
13842,-57.0,8.0,9.0,3.0,40.0,3.7,1.0,1.0,1.0,0,1.0
13843,-60.0,7.0,8.0,3.0,42.0,3.7,2.0,1.0,1.0,0,1.0
13844,-50.0,5.0,5.0,3.0,40.0,3.7,1.0,1.0,1.0,0,1.0
13845,-62.0,10.0,10.0,4.0,40.0,3.7,3.0,1.0,0.0,0,1.0
13846,-53.0,10.0,8.0,4.0,31.0,3.7,3.0,2.0,0.0,0,1.0
13847,-64.0,4.0,4.0,4.0,38.0,3.7,5.0,1.0,0.0,2,1.0
13848,-61.0,6.0,7.0,3.0,38.0,3.7,5.0,1.0,1.0,0,1.0
13849,-51.0,9.0,8.0,1.0,36.0,3.7,3.0,1.0,1.0,0,1.0
13850,-61.0,5.0,2.0,4.0,31.5,3.7,1.0,2.0,1.0,0,1.0
13851,-57.0,10.0,10.0,5.0,39.0,3.7,1.0,1.0,1.0,0,1.0
13853,-62.0,8.0,9.0,4.0,38.0,3.7,4.0,1.0,1.0,0,1.0
13854,-41.0,4.0,3.0,3.0,30.0,3.7,1.0,1.0,0.0,0,1.0
13855,-55.0,6.0,4.0,2.0,34.0,3.7,4.0,1.0,0.0,1,1.0
13856,-60.0,8.0,9.0,4.0,39.0,3.7,3.0,1.0,1.0,0,1.0
13857,-61.0,7.0,6.0,3.0,33.5,3.7,3.0,1.0,1.0,0,1.0
13858,-61.0,8.0,9.0,3.0,37.0,3.7,2.0,1.0,1.0,0,1.0
13859,-62.0,8.0,9.0,4.0,37.0,3.7,1.0,1.0,0.0,0,1.0
13860,-44.0,2.0,4.0,3.0,39.0,3.7,1.0,1.0,0.0,0,1.0
13861,-62.0,7.0,6.0,3.0,37.0,3.7,1.0,1.0,1.0,0,1.0
13862,-61.0,8.0,7.0,3.0,34.0,3.7,4.0,1.0,1.0,0,1.0
13863,-59.0,9.0,9.0,3.0,47.0,3.7,5.0,1.0,0.0,0,1.0
13864,-60.0,7.0,7.0,3.0,33.0,3.7,2.0,1.0,0.0,0,1.0
13865,-62.0,7.0,8.0,2.0,47.0,3.7,5.0,1.0,1.0,4,1.0
13866,-62.0,7.0,4.0,4.0,43.0,3.7,5.0,1.0,1.0,0,1.0
13867,-58.0,9.0,10.0,4.0,37.0,3.7,1.0,1.0,1.0,0,1.0
13869,-60.0,10.0,10.0,3.0,38.0,3.7,1.0,1.0,0.0,0,1.0
13870,-60.0,4.0,5.0,3.0,42.0,3.7,5.0,1.0,1.0,0,1.0
13871,-62.0,4.0,4.0,3.0,40.0,3.7,3.0,1.0,1.0,0,1.0
13872,-55.0,7.0,9.0,4.0,38.0,3.7,1.0,1.0,0.0,0,1.0
13873,-61.0,8.0,7.0,4.0,40.0,3.7,4.0,1.0,1.0,2,1.0
13875,-61.0,10.0,10.0,3.0,38.0,3.7,4.0,1.0,0.0,0,1.0
13876,-62.0,3.0,1.0,4.0,47.0,3.7,4.0,1.0,0.0,0,1.0
13877,-62.0,9.0,7.0,3.0,45.0,3.7,4.0,1.0,0.0,0,1.0
13878,-59.0,5.0,3.0,4.0,41.5,3.7,5.0,1.0,1.0,0,1.0
13879,-63.0,1.0,1.0,3.0,40.0,3.7,4.0,1.0,1.0,0,1.0
13880,-62.0,6.0,6.0,3.0,34.0,3.7,4.0,1.0,0.0,0,1.0
13881,-61.0,8.0,7.0,4.0,36.0,3.7,3.0,1.0,0.0,0,1.0
13882,-61.0,10.0,10.0,4.0,35.0,3.7,3.0,1.0,1.0,0,1.0
13883,-62.0,3.0,4.0,3.0,47.0,3.7,4.0,1.0,0.0,0,1.0
13884,-60.0,3.0,2.0,3.0,32.0,3.7,4.0,2.0,0.0,0,1.0
13885,-61.0,2.0,3.0,4.0,42.0,3.7,4.0,1.0,0.0,0,1.0
13886,-61.0,6.0,5.0,3.0,32.0,3.7,1.0,2.0,1.0,0,1.0
13887,-62.0,8.0,8.0,4.0,46.0,3.7,4.0,1.0,0.0,0,1.0
13888,-62.0,8.0,6.0,3.0,41.0,3.7,1.0,1.0,1.0,0,1.0
13889,-62.0,7.0,9.0,4.0,34.0,3.7,1.0,1.0,0.0,0,1.0
13890,-59.0,6.0,6.0,4.0,46.0,3.7,5.0,1.0,1.0,0,1.0
13891,-61.0,9.0,10.0,3.0,33.5,3.7,4.0,1.0,0.0,0,1.0
13893,-64.0,2.0,4.0,5.0,36.0,3.7,3.0,2.0,1.0,0,1.0
13894,-61.0,9.0,9.0,5.0,42.0,3.7,1.0,1.0,1.0,0,1.0
13895,-62.0,9.0,10.0,4.0,43.0,3.7,5.0,1.0,1.0,0,1.0
13896,-61.0,6.0,7.0,3.0,38.0,3.7,1.0,1.0,1.0,0,1.0
13897,-56.0,9.0,9.0,3.0,35.0,3.7,6.0,1.0,1.0,0,1.0
13898,-60.0,1.0,3.0,3.0,38.0,3.7,4.0,1.0,1.0,0,1.0
13899,-61.0,5.0,2.0,3.0,41.0,3.7,5.0,1.0,0.0,0,1.0
13900,-65.0,8.0,7.0,4.0,45.0,3.7,5.0,1.0,1.0,0,1.0
13901,-61.0,2.0,2.0,3.0,35.0,3.7,3.0,1.0,0.0,0,1.0
13902,-61.0,3.0,3.0,4.0,25.0,3.7,6.0,1.0,1.0,1,0.0
13903,-60.0,7.0,8.0,5.0,37.0,3.7,3.0,1.0,0.0,0,1.0
13905,-61.0,2.0,3.0,3.0,41.0,3.7,1.0,1.0,1.0,0,1.0
13906,-62.0,3.0,3.0,5.0,43.0,3.7,5.0,1.0,0.0,2,1.0
13907,-62.0,10.0,10.0,4.0,46.0,3.7,4.0,1.0,0.0,0,1.0
13908,-56.0,8.0,8.0,3.0,43.0,3.7,1.0,1.0,1.0,0,1.0
13909,-61.0,3.0,6.0,4.0,36.0,3.7,3.0,1.0,1.0,0,1.0
13910,-62.0,6.0,7.0,5.0,48.0,3.7,5.0,1.0,0.0,0,1.0
13911,-56.0,10.0,10.0,3.0,43.0,3.7,1.0,1.0,0.0,0,1.0
13912,-47.0,8.0,8.0,3.0,35.0,3.7,3.0,1.0,1.0,0,1.0
13913,-61.0,8.0,9.0,4.0,42.0,3.7,4.0,1.0,1.0,0,1.0
13914,-58.0,5.0,5.0,2.0,31.0,3.7,3.0,1.0,0.0,0,1.0
13915,-58.0,8.0,8.0,2.0,35.0,3.7,1.0,1.0,0.0,0,1.0
13916,-63.0,7.0,7.0,4.0,40.0,3.7,1.0,1.0,0.0,0,1.0
13917,-52.0,3.0,1.0,3.0,35.0,3.7,3.0,1.0,1.0,0,0.0
13918,-63.0,7.0,8.0,3.0,44.0,3.7,1.0,1.0,1.0,0,1.0
13919,-62.0,4.0,7.0,3.0,39.0,3.7,4.0,1.0,1.0,0,1.0
13920,-62.0,2.0,4.0,3.0,32.0,3.7,3.0,1.0,0.0,3,1.0
13921,-62.0,10.0,10.0,4.0,37.5,3.7,1.0,1.0,0.0,0,1.0
13922,-58.0,6.0,8.0,3.0,39.0,3.7,4.0,2.0,0.0,0,1.0
13923,-62.0,6.0,4.0,3.0,36.0,3.7,3.0,1.0,0.0,0,1.0
13924,-62.0,10.0,10.0,5.0,39.0,3.7,5.0,1.0,0.0,0,1.0
13925,-61.0,6.0,6.0,4.0,33.0,3.7,3.0,1.0,0.0,1,1.0
13927,-61.0,7.0,7.0,3.0,41.0,3.7,1.0,1.0,0.0,0,1.0
13928,-50.0,6.0,8.0,3.0,44.0,3.7,3.0,1.0,0.0,0,1.0
13929,-62.0,7.0,9.0,4.0,41.0,3.7,1.0,1.0,1.0,0,1.0
13930,-47.0,1.0,1.0,3.0,39.0,3.7,1.0,1.0,0.0,0,1.0
13931,-51.0,9.0,8.0,3.0,35.0,3.7,3.0,1.0,0.0,4,1.0
13932,-61.0,5.0,7.0,4.0,46.0,3.7,4.0,1.0,1.0,0,1.0
13933,-58.0,10.0,10.0,5.0,45.0,3.7,4.0,1.0,1.0,4,1.0
13934,-62.0,8.0,8.0,3.0,35.0,3.7,3.0,1.0,0.0,2,1.0
13935,-59.0,2.0,4.0,3.0,40.0,3.7,4.0,1.0,0.0,2,1.0
13936,-59.0,9.0,10.0,5.0,42.0,3.7,1.0,1.0,0.0,0,1.0
13937,-57.0,8.0,8.0,5.0,40.0,3.7,4.0,1.0,0.0,0,1.0
13939,-49.0,4.0,6.0,3.0,42.0,3.7,5.0,1.0,0.0,0,1.0
13940,-61.0,10.0,10.0,4.0,40.0,3.7,6.0,1.0,0.0,0,1.0
13941,-58.0,8.0,8.0,3.0,42.0,3.7,1.0,1.0,1.0,0,1.0
13942,-62.0,7.0,7.0,3.0,42.0,3.7,4.0,1.0,0.0,0,1.0
13943,-60.0,6.0,4.0,3.0,44.0,3.7,4.0,1.0,1.0,0,1.0
13944,-61.0,10.0,10.0,5.0,48.0,3.7,4.0,1.0,1.0,0,1.0
13945,-67.0,9.0,10.0,4.0,46.0,3.7,5.0,1.0,0.0,0,1.0
13946,-62.0,10.0,9.0,4.0,45.0,3.7,1.0,1.0,0.0,0,1.0
13947,-45.0,9.0,9.0,3.0,31.0,3.7,2.0,1.0,0.0,0,1.0
13948,-61.0,10.0,10.0,4.0,44.0,3.7,4.0,1.0,1.0,0,1.0
13949,-59.0,6.0,7.0,3.0,38.0,3.7,1.0,1.0,0.0,0,1.0
13950,-61.0,8.0,7.0,5.0,42.0,3.7,4.0,1.0,1.0,0,1.0
13951,-59.0,6.0,3.0,3.0,32.0,3.7,1.0,1.0,0.0,0,1.0
13952,-62.0,1.0,1.0,5.0,40.0,3.7,5.0,1.0,0.0,2,0.0
13953,-54.0,10.0,10.0,3.0,41.0,3.7,1.0,1.0,1.0,0,1.0
13954,-58.0,1.0,2.0,4.0,42.0,3.7,4.0,1.0,1.0,0,1.0
13955,-56.0,5.0,4.0,3.0,29.5,3.7,5.0,1.0,1.0,2,1.0
13956,-62.0,5.0,4.0,4.0,47.0,3.7,4.0,1.0,1.0,0,1.0
13957,-66.0,2.0,3.0,4.0,39.0,3.7,4.0,1.0,0.0,0,1.0
13958,-61.0,7.0,6.0,4.0,23.0,3.7,1.0,1.0,0.0,4,1.0
13959,-60.0,1.0,3.0,4.0,35.0,3.7,1.0,1.0,0.0,0,1.0
13960,-62.0,7.0,7.0,4.0,42.0,3.7,4.0,1.0,1.0,0,1.0
13961,-57.0,5.0,5.0,4.0,45.0,3.7,5.0,1.0,1.0,0,1.0
13962,-62.0,8.0,8.0,4.0,33.0,3.7,3.0,1.0,0.0,0,1.0
13963,-62.0,6.0,6.0,3.0,36.0,3.7,1.0,1.0,0.0,0,1.0
13964,-61.0,8.0,9.0,4.0,43.0,3.7,1.0,1.0,0.0,0,1.0
13965,-62.0,10.0,8.0,2.0,36.0,3.7,1.0,1.0,0.0,0,1.0
13966,-62.0,9.0,10.0,4.0,41.0,3.7,4.0,1.0,1.0,0,1.0
13967,-59.0,2.0,1.0,4.0,37.0,3.7,1.0,1.0,1.0,0,1.0
13968,-63.0,9.0,10.0,4.0,24.0,3.7,6.0,1.0,0.0,3,1.0
13969,-62.0,3.0,2.0,3.0,36.0,3.7,1.0,1.0,0.0,0,1.0
13970,-66.0,5.0,5.0,2.0,38.0,3.7,1.0,1.0,1.0,0,1.0
13971,-62.0,9.0,10.0,5.0,43.0,3.7,4.0,1.0,1.0,0,1.0
13972,-61.0,9.0,9.0,5.0,43.0,3.7,1.0,1.0,0.0,0,1.0
13973,-62.0,7.0,7.0,3.0,43.0,3.7,1.0,1.0,1.0,0,1.0
13974,-61.0,7.0,5.0,5.0,43.0,3.7,4.0,1.0,1.0,0,1.0
13975,-54.0,10.0,9.0,3.0,39.0,3.7,1.0,1.0,0.0,0,1.0
13976,-60.0,10.0,10.0,4.0,36.0,3.7,1.0,1.0,1.0,0,1.0
13977,-53.0,5.0,6.0,4.0,47.0,3.7,4.0,1.0,1.0,0,1.0
13978,-62.0,4.0,3.0,4.0,47.0,3.7,5.0,1.0,1.0,0,1.0
13979,-62.0,3.0,2.0,5.0,32.0,3.7,3.0,1.0,0.0,0,1.0
13980,-61.0,3.0,4.0,4.0,37.0,3.7,1.0,1.0,1.0,0,1.0
13981,-67.0,6.0,6.0,5.0,39.0,3.7,3.0,1.0,0.0,0,1.0
13984,-62.0,1.0,1.0,4.0,40.0,3.7,5.0,1.0,0.0,0,1.0
13985,-60.0,5.0,6.0,3.0,40.0,3.7,4.0,1.0,1.0,0,1.0
13986,-65.0,8.0,7.0,4.0,39.0,3.7,3.0,1.0,0.0,0,1.0
13987,-59.0,7.0,8.0,4.0,42.0,3.7,5.0,1.0,1.0,0,1.0
13988,-64.0,7.0,6.0,4.0,45.0,3.7,3.0,2.0,1.0,0,1.0
13989,-62.0,4.0,5.0,3.0,37.0,3.7,1.0,1.0,0.0,0,1.0
13990,-60.0,1.0,1.0,3.0,33.0,3.7,4.0,1.0,1.0,1,1.0
13991,-57.0,5.0,5.0,2.0,38.0,3.7,1.0,1.0,0.0,0,1.0
13992,-62.0,1.0,1.0,2.0,45.0,3.7,4.0,1.0,0.0,0,0.0
13994,-62.0,8.0,7.0,3.0,35.0,3.7,1.0,1.0,0.0,0,1.0
13995,-64.0,5.0,7.0,5.0,39.5,3.7,3.0,2.0,1.0,4,1.0
13996,-62.0,3.0,3.0,3.0,44.0,3.7,4.0,1.0,0.0,2,1.0
13997,-57.0,3.0,2.0,3.0,40.0,3.7,1.0,1.0,1.0,0,1.0
