age,workclass,education,marital_status,relationship,occupation,race,gender,capital_gain,capital_loss,hours_per_week,income
71,Private,Bachelors,Single,Not-in-family,Blue-Collar,White,Male,11678,0,45,1
44,Private,School,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
45,Private,School,Divorced,Not-in-family,Sales,White,Female,0,0,40,0
40,Private,School,Married,Husband,Professional,White,Male,0,0,40,1
38,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,50,1
52,Private,HS-grad,Married,Wife,Blue-Collar,Asian-Pac-Islander,Female,0,0,40,0
47,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
49,Private,Bachelors,Divorced,Unmarried,Service,White,Female,0,0,35,0
59,Government,HS-grad,Married,Husband,Sales,White,Male,0,0,40,0
22,Private,Assoc,Single,Own-child,White-Collar,White,Female,0,0,37,0
44,Government,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,1
76,Private,Bachelors,Widowed,Not-in-family,Professional,White,Female,0,0,20,0
50,Government,School,Single,Not-in-family,Service,White,Male,0,0,40,0
33,Government,Some-college,Married,Husband,Service,White,Male,0,0,40,0
43,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,48,1
27,Private,HS-grad,Married,Wife,White-Collar,White,Female,5178,0,40,1
37,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
40,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,55,0
49,Self-Employed,Some-college,Divorced,Not-in-family,White-Collar,Amer-Indian-Eskimo,Female,0,0,40,0
48,Self-Employed,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,45,0
49,Private,HS-grad,Separated,Unmarried,Professional,White,Female,0,625,40,0
22,Private,Some-college,Married,Husband,Service,White,Male,0,0,40,0
42,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
36,Private,Some-college,Divorced,Not-in-family,Professional,White,Female,0,0,40,0
57,Other/Unknown,Some-college,Married,Husband,Other/Unknown,White,Male,0,0,50,0
30,Government,HS-grad,Single,Not-in-family,Service,Black,Female,0,0,40,0
40,Government,HS-grad,Single,Other-relative,Blue-Collar,Amer-Indian-Eskimo,Male,0,0,40,0
42,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,45,0
56,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
55,Private,Some-college,Divorced,Not-in-family,Professional,White,Female,0,0,40,0
25,Private,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
52,Other/Unknown,HS-grad,Married,Husband,Other/Unknown,White,Male,0,0,40,0
33,Private,Some-college,Single,Unmarried,White-Collar,Asian-Pac-Islander,Female,0,0,35,0
55,Private,HS-grad,Married,Husband,Sales,White,Male,4064,0,40,0
47,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,60,1
23,Private,Assoc,Single,Own-child,Sales,White,Female,0,0,65,0
55,Self-Employed,Bachelors,Divorced,Not-in-family,Sales,White,Female,0,0,50,0
43,Private,HS-grad,Single,Not-in-family,White-Collar,White,Female,0,0,50,0
31,Private,Assoc,Married,Husband,Sales,White,Male,0,0,50,0
62,Government,Assoc,Widowed,Not-in-family,Professional,White,Female,0,0,40,0
42,Government,HS-grad,Married,Husband,White-Collar,White,Male,0,0,8,0
38,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
29,Private,HS-grad,Single,Not-in-family,Service,White,Male,0,0,42,0
26,Private,Some-college,Single,Not-in-family,Service,White,Male,0,0,60,0
26,Private,HS-grad,Married,Wife,White-Collar,White,Female,0,0,52,1
37,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,72,0
79,Self-Employed,School,Widowed,Not-in-family,Sales,White,Male,18481,0,45,1
61,Private,School,Single,Not-in-family,Service,White,Male,0,0,48,0
28,Self-Employed,School,Single,Other-relative,Service,White,Female,0,0,99,0
60,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,7298,0,60,1
51,Self-Employed,HS-grad,Divorced,Not-in-family,Service,White,Male,0,0,81,0
34,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,43,1
35,Private,HS-grad,Divorced,Own-child,Blue-Collar,White,Male,0,0,40,0
27,Government,School,Married,Husband,Blue-Collar,White,Male,0,0,60,0
44,Private,HS-grad,Divorced,Unmarried,Service,White,Female,0,0,40,0
25,Private,HS-grad,Separated,Unmarried,Service,White,Female,0,0,20,0
32,Private,School,Divorced,Unmarried,Service,White,Female,0,0,40,0
36,Private,Some-college,Married,Husband,Professional,White,Male,0,0,20,1
27,Private,Masters,Single,Unmarried,Blue-Collar,White,Male,0,0,30,0
40,Private,Doctorate,Married,Husband,Professional,White,Male,0,0,60,1
43,Private,Some-college,Divorced,Not-in-family,Service,White,Male,0,0,40,1
25,Private,Bachelors,Single,Not-in-family,Service,White,Male,0,0,40,0
41,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
30,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,45,1
26,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,2258,45,1
52,Private,School,Married,Husband,Blue-Collar,Other,Male,0,0,40,0
32,Private,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,45,0
33,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
35,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,55,0
48,Private,HS-grad,Widowed,Not-in-family,Service,White,Female,0,0,44,0
62,Self-Employed,School,Married,Husband,Sales,White,Male,0,0,5,0
40,Self-Employed,Assoc,Single,Own-child,Professional,Black,Female,0,0,2,0
41,Other/Unknown,Some-college,Widowed,Not-in-family,Other/Unknown,White,Female,0,0,20,0
28,Private,School,Single,Not-in-family,Service,White,Female,0,0,40,0
23,Private,Some-college,Single,Not-in-family,Service,White,Female,0,0,30,0
50,Government,Bachelors,Married,Husband,White-Collar,White,Male,7298,0,40,1
51,Government,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,35,0
63,Self-Employed,Some-college,Married,Husband,Service,White,Male,0,0,48,0
63,Government,HS-grad,Widowed,Not-in-family,White-Collar,White,Female,0,0,40,0
40,Private,HS-grad,Divorced,Not-in-family,Sales,White,Male,0,0,60,1
20,Other/Unknown,School,Divorced,Not-in-family,Other/Unknown,White,Female,0,0,40,0
61,Other/Unknown,Some-college,Married,Husband,Other/Unknown,White,Male,99999,0,30,1
40,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
41,Private,Bachelors,Married,Wife,Professional,White,Female,0,0,15,1
41,Private,Bachelors,Single,Not-in-family,Blue-Collar,Black,Male,0,0,40,0
27,Other/Unknown,Bachelors,Married,Wife,Other/Unknown,White,Female,0,0,24,1
20,Government,Some-college,Single,Own-child,Professional,White,Female,0,0,15,0
28,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,1887,40,1
35,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
31,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,0
34,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,50,1
57,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,50,1
28,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Female,0,0,40,0
38,Private,Some-college,Married,Husband,Service,White,Male,0,0,40,1
37,Private,Assoc,Single,Not-in-family,Service,White,Male,0,0,40,0
43,Government,Some-college,Divorced,Not-in-family,White-Collar,Black,Female,0,0,40,0
26,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
26,Private,Some-college,Married,Husband,Blue-Collar,Black,Male,0,0,65,0
27,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,50,0
33,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,45,0
45,Private,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,40,0
65,Private,Bachelors,Married,Husband,Service,White,Male,0,0,20,0
57,Self-Employed,Some-college,Married,Husband,Sales,White,Male,99999,0,45,1
59,Private,HS-grad,Divorced,Not-in-family,Service,White,Female,0,0,38,0
18,Private,Some-college,Single,Own-child,Service,White,Male,0,0,26,0
44,Government,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
37,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
27,Private,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
43,Government,Bachelors,Married,Wife,Professional,White,Female,0,0,45,1
59,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,0,40,1
19,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
36,Government,HS-grad,Single,Unmarried,White-Collar,Black,Male,0,0,90,0
68,Self-Employed,Some-college,Married,Husband,Sales,White,Male,20051,0,40,1
63,Private,School,Widowed,Not-in-family,Sales,White,Female,2176,0,30,0
37,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,57,0
46,Government,Masters,Divorced,Not-in-family,Professional,White,Female,0,1876,60,0
31,Private,Assoc,Divorced,Unmarried,White-Collar,White,Female,0,0,35,0
23,Private,HS-grad,Single,Own-child,Service,White,Male,0,0,40,0
22,Private,Some-college,Single,Not-in-family,Sales,White,Male,0,0,30,0
49,Private,HS-grad,Married,Husband,Sales,White,Male,0,1672,44,0
36,Private,HS-grad,Divorced,Unmarried,White-Collar,Black,Female,0,0,40,0
38,Private,Some-college,Divorced,Not-in-family,White-Collar,White,Male,0,0,50,0
46,Government,Masters,Married,Husband,White-Collar,White,Male,0,1902,45,1
24,Private,Assoc,Single,Own-child,White-Collar,White,Female,0,0,40,0
26,Private,Bachelors,Single,Own-child,White-Collar,Black,Female,0,0,40,0
47,Private,School,Married,Wife,Blue-Collar,Other,Female,0,0,40,0
40,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,1887,40,1
31,Government,Masters,Single,Not-in-family,Professional,White,Female,0,0,50,0
42,Private,School,Married,Not-in-family,Blue-Collar,White,Male,0,0,35,0
48,Self-Employed,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,70,1
56,Private,Some-college,Separated,Unmarried,Service,Black,Female,0,0,38,0
50,Private,HS-grad,Married,Husband,Service,White,Male,0,0,40,1
17,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,20,0
21,Private,HS-grad,Single,Other-relative,Service,Black,Male,0,1719,25,0
50,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
49,Private,HS-grad,Divorced,Not-in-family,Sales,White,Female,0,0,32,0
34,Private,HS-grad,Married,Wife,Sales,White,Female,0,0,15,0
32,Self-Employed,HS-grad,Married,Husband,Sales,White,Male,0,0,60,1
28,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,1
62,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,0,0,50,1
23,Private,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,15,0
24,Government,Masters,Single,Not-in-family,Professional,Black,Female,0,0,40,0
31,Private,Assoc,Married,Wife,Professional,White,Female,0,0,40,0
36,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
58,Private,Assoc,Married,Other-relative,Service,White,Female,0,0,35,0
46,Other/Unknown,School,Married,Wife,Other/Unknown,White,Female,0,0,40,0
39,Private,Masters,Married,Husband,Professional,White,Male,0,0,40,1
48,Other/Unknown,HS-grad,Single,Own-child,Other/Unknown,White,Female,0,0,18,0
21,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,42,0
39,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
21,Private,Some-college,Single,Own-child,Sales,White,Female,0,0,35,0
33,Private,Assoc,Married,Husband,Professional,White,Male,0,0,40,1
37,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,1
29,Government,HS-grad,Single,Unmarried,Service,White,Female,0,0,40,0
30,Other/Unknown,Bachelors,Married,Wife,Other/Unknown,Other,Female,0,0,40,1
43,Private,HS-grad,Divorced,Own-child,Blue-Collar,White,Female,0,0,40,0
22,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
25,Private,Masters,Single,Own-child,Professional,White,Female,0,0,40,1
69,Government,Some-college,Married,Husband,Service,White,Male,0,0,40,0
17,Private,School,Single,Own-child,Service,White,Female,0,0,25,0
18,Other/Unknown,School,Single,Own-child,Other/Unknown,White,Male,0,0,12,0
54,Private,HS-grad,Widowed,Unmarried,Blue-Collar,White,Female,0,0,40,0
65,Other/Unknown,HS-grad,Married,Husband,Other/Unknown,White,Male,0,0,45,0
28,Private,School,Married,Other-relative,Blue-Collar,Other,Male,0,0,40,0
27,Government,Assoc,Single,Own-child,Service,White,Female,0,0,38,0
35,Private,Assoc,Divorced,Unmarried,Blue-Collar,White,Male,0,0,45,1
38,Private,Assoc,Married,Wife,Service,White,Female,0,0,40,1
33,Government,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
26,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
56,Self-Employed,Some-college,Married,Wife,Sales,White,Female,0,0,60,1
38,Private,Bachelors,Married,Husband,Professional,Amer-Indian-Eskimo,Male,0,0,70,1
51,Self-Employed,Some-college,Married,Wife,Professional,White,Female,0,2057,60,0
26,Private,Some-college,Single,Not-in-family,Service,White,Female,0,0,50,0
33,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,55,1
44,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,50,0
36,Private,School,Divorced,Not-in-family,Sales,White,Female,0,0,40,0
42,Private,Some-college,Divorced,Unmarried,Blue-Collar,White,Male,0,0,40,0
44,Private,Assoc,Married,Husband,Professional,White,Male,0,0,40,0
44,Private,Bachelors,Married,Husband,Blue-Collar,White,Male,15024,0,55,1
21,Private,Some-college,Single,Own-child,Sales,White,Female,0,0,20,0
41,Private,Some-college,Married,Husband,Sales,White,Male,0,0,50,1
41,Private,Doctorate,Married,Husband,White-Collar,White,Male,15024,0,50,1
62,Private,Assoc,Married,Husband,Professional,White,Male,7298,0,50,1
27,Private,School,Separated,Not-in-family,Blue-Collar,White,Male,0,0,45,0
38,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,40,1
60,Private,Some-college,Separated,Not-in-family,Blue-Collar,Amer-Indian-Eskimo,Female,0,0,30,0
24,Private,School,Single,Unmarried,Blue-Collar,White,Male,0,0,40,0
24,Other/Unknown,HS-grad,Married,Husband,Other/Unknown,White,Male,0,0,40,0
22,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
32,Other/Unknown,Some-college,Single,Unmarried,Other/Unknown,White,Female,0,0,40,0
22,Private,School,Single,Not-in-family,Blue-Collar,White,Male,0,0,24,0
51,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,40,0
31,Private,Masters,Married,Husband,White-Collar,White,Male,0,1977,48,1
42,Government,Prof-school,Married,Husband,White-Collar,White,Male,0,0,55,1
48,Other/Unknown,Assoc,Divorced,Not-in-family,Other/Unknown,White,Female,14084,0,40,1
49,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,7298,0,43,1
37,Government,Bachelors,Single,Own-child,Service,White,Female,0,0,42,0
37,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,0,45,1
66,Private,Bachelors,Married,Husband,Service,White,Male,0,0,40,1
18,Other/Unknown,HS-grad,Single,Own-child,Other/Unknown,White,Female,0,0,24,0
46,Private,Assoc,Separated,Not-in-family,Blue-Collar,Black,Female,0,0,40,0
52,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
23,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
67,Private,HS-grad,Widowed,Unmarried,White-Collar,White,Male,0,0,38,1
19,Private,Some-college,Single,Own-child,Sales,White,Female,0,0,25,0
37,Private,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,45,0
42,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,1977,60,1
39,Self-Employed,Some-college,Married,Husband,Service,Black,Male,0,0,40,0
54,Private,HS-grad,Married,Husband,Sales,White,Male,0,1848,40,1
46,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
47,Other/Unknown,HS-grad,Separated,Unmarried,Other/Unknown,Black,Female,0,0,32,0
33,Private,HS-grad,Single,Unmarried,Service,Black,Female,0,0,40,0
69,Self-Employed,Some-college,Widowed,Not-in-family,Blue-Collar,White,Female,0,0,14,0
21,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
27,Private,HS-grad,Single,Other-relative,Blue-Collar,Black,Male,0,0,48,0
39,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,1
23,Private,Some-college,Divorced,Not-in-family,White-Collar,Black,Male,0,0,40,0
26,Private,Assoc,Divorced,Unmarried,Professional,White,Female,0,0,36,0
42,Private,Doctorate,Married,Unmarried,Professional,Amer-Indian-Eskimo,Female,0,0,40,0
36,Private,HS-grad,Divorced,Unmarried,Blue-Collar,White,Male,0,0,40,0
24,Private,HS-grad,Single,Unmarried,Blue-Collar,White,Male,0,0,40,0
35,Private,School,Married,Husband,Service,White,Male,0,0,40,0
42,Private,HS-grad,Divorced,Unmarried,Blue-Collar,Black,Female,0,0,40,0
37,Private,Assoc,Married,Husband,Blue-Collar,White,Male,4386,0,44,1
41,Private,Doctorate,Married,Husband,Professional,White,Male,0,0,50,1
27,Private,Assoc,Single,Unmarried,Blue-Collar,Black,Female,0,0,40,0
42,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,99999,0,50,1
44,Other/Unknown,Bachelors,Married,Wife,Other/Unknown,White,Female,0,0,16,1
18,Private,HS-grad,Single,Own-child,White-Collar,White,Female,0,0,16,0
41,Private,Bachelors,Married,Husband,Service,White,Male,0,0,40,1
31,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
26,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
67,Private,School,Widowed,Not-in-family,Blue-Collar,White,Female,2062,0,34,0
37,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,60,1
51,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
26,Private,Some-college,Single,Own-child,Blue-Collar,Amer-Indian-Eskimo,Male,0,0,40,0
40,Private,Assoc,Married,Husband,Professional,White,Male,7688,0,40,1
25,Private,HS-grad,Single,Unmarried,Blue-Collar,White,Male,0,0,40,0
38,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,40,1
43,Private,HS-grad,Separated,Not-in-family,Blue-Collar,White,Male,0,0,40,0
23,Private,Some-college,Separated,Other-relative,Blue-Collar,White,Female,0,0,40,0
44,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,1902,50,1
60,Government,Masters,Divorced,Not-in-family,Professional,White,Female,0,0,25,0
38,Government,Masters,Single,Not-in-family,Professional,White,Female,0,1669,55,0
21,Government,Some-college,Single,Not-in-family,Professional,White,Male,0,0,20,0
18,Private,Some-college,Single,Own-child,White-Collar,White,Female,0,0,25,0
49,Private,Bachelors,Divorced,Not-in-family,White-Collar,Black,Female,27828,0,60,1
43,Private,School,Divorced,Unmarried,Service,White,Female,0,0,40,0
26,Other/Unknown,School,Single,Not-in-family,Other/Unknown,White,Female,0,0,65,0
36,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,25,1
31,Private,HS-grad,Married,Wife,Blue-Collar,White,Female,5178,0,35,1
38,Private,HS-grad,Divorced,Other-relative,Blue-Collar,White,Female,0,0,40,0
43,Self-Employed,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,84,0
58,Private,HS-grad,Divorced,Unmarried,Service,White,Female,0,0,35,0
55,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,29,0
39,Private,Assoc,Divorced,Unmarried,White-Collar,Black,Female,0,0,35,0
38,Private,Bachelors,Divorced,Not-in-family,Professional,White,Female,0,0,35,0
54,Self-Employed,HS-grad,Widowed,Not-in-family,Blue-Collar,White,Male,0,2001,35,0
57,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,0,40,0
35,Government,Assoc,Married,Husband,Service,White,Male,0,0,52,0
44,Self-Employed,Prof-school,Married,Husband,Professional,Asian-Pac-Islander,Male,0,0,60,1
36,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
